"","item","id","list","trial","language","condition","cognate","correct","rt","norsk_log","rusisk_log","freq","freq_bin","wordclass","homophone","boundedness","plurality","Familiarity","Iconicity","Use","fam_bin","icon_bin","use_bin","learned","peers","practice","age","handedness","hearing","deafbirth","exposure"
"1330","paint","9473775","rsl_list2","4","rsl","aligned","cognate",0,2661.14,2.86,1.63,1.51,"high","verb","near","atelic","trans",7,1,"yes","high","low","high","school","yes","daily",44,"right","considerable","no","7"
"1331","paint","9647566","nsl_list1","27","nsl","aligned","cognate",1,1417.32400001789,2.86,1.63,0.77,"low","verb","near","atelic","trans",7,7,"yes","high","high","high","other","no","often",81,"right","serious","no","19"
"1332","paint","9479413","nsl_list1","3","nsl","aligned","cognate",1,1094.82199995232,2.86,1.63,0.77,"low","verb","near","atelic","trans",7,3,"yes","high","low","high","other","yes","daily",55,"right","serious","no","16"
"1333","paint","9489076","rsl_list2","38","rsl","aligned","cognate",1,320.595999952289,2.86,1.63,1.51,"high","verb","near","atelic","trans",7,4,"yes","high","low","high","parents","yes","daily",38,"right","serious","no","1"
"1334","paint","9555238","rsl_list2","27","rsl","aligned","cognate",1,780.287999994063,2.86,1.63,1.51,"high","verb","near","atelic","trans",7,6,"no","high","low","low","caregiver","no","daily",13,"right","mild","no","0"
"1335","paint","9473190","rsl_list2","39","rsl","aligned","cognate",0,3326.12000000593,2.86,1.63,1.51,"high","verb","near","atelic","trans",7,4,"yes","high","low","high","school","yes","daily",49,"right","serious","no","7"
"1336","paint","9493027","nsl_list2","21","nsl","nonaligned","cognate",0,592.111000000004,2.86,1.63,0.77,"low","verb","near","atelic","trans",7,3,"yes","high","low","high","parents","yes","daily",31,"right","considerable","no","2"
"1337","paint","9612157","nsl_list1","11","nsl","aligned","cognate",1,383.610999988072,2.86,1.63,0.77,"low","verb","near","atelic","trans",7,7,"yes","high","high","high","school","yes","daily",28,"left","serious","yes","5"
"1338","paint","9696122","nsl_list1","5","nsl","aligned","cognate",1,2713.20700000074,2.86,1.63,0.77,"low","verb","near","atelic","trans",4,4,"yes","low","low","high","parents","yes","daily",34,"right","serious","yes","1"
"1339","paint","9687063","nsl_list1","46","nsl","aligned","cognate",1,1116,2.86,1.63,0.77,"low","verb","near","atelic","trans",7,7,"yes","high","high","high","parents","no","daily",23,"right","serious","no","0"
"1340","paint","9483878","rsl_list1","20","rsl","nonaligned","cognate",1,901.839999999997,2.86,1.63,1.51,"high","verb","near","atelic","trans",7,7,"yes","high","high","high","parents","yes","daily",42,"right","considerable","yes","0"
"1341","paint","9479813","rsl_list2","36","rsl","aligned","cognate",1,106.027999997023,2.86,1.63,1.51,"high","verb","near","atelic","trans",7,7,"yes","high","high","high","parents","yes","daily",35,"right","considerable","no","0"
"1342","paint","9482437","nsl_list1","31","nsl","aligned","cognate",1,786,2.86,1.63,0.77,"low","verb","near","atelic","trans",7,7,"yes","high","high","high","school","yes","daily",70,"right","serious","no","8"
"1343","paint","9685656","nsl_list2","15","nsl","nonaligned","cognate",0,1891.49499990462,2.86,1.63,0.77,"low","verb","near","atelic","trans",7,7,"yes","high","high","high","parents","yes","daily",48,"right","serious","yes","2"
"1344","paint","9377336","rsl_list2","15","rsl","aligned","cognate",0,3803.31999998807,2.86,1.63,1.51,"high","verb","near","atelic","trans",7,1,"yes","high","low","high","school","yes","daily",48,"right","serious","no","6.5"
"1345","paint","9455706","rsl_list1","24","rsl","nonaligned","cognate",1,1149.79299999942,2.86,1.63,1.51,"high","verb","near","atelic","trans",7,1,"yes","high","low","high","other","yes","daily",31,"right","considerable","no","7"
"1346","paint","9483072","nsl_list2","13","nsl","nonaligned","cognate",1,12149.0410000015,2.86,1.63,0.77,"low","verb","near","atelic","trans",7,7,"yes","high","high","high","school","no","daily",45,"left","serious","no","14"
"1347","paint","9462565","nsl_list1","45","nsl","aligned","cognate",1,452,2.86,1.63,0.77,"low","verb","near","atelic","trans",7,1,"yes","high","low","high","parents","yes","daily",42,"right","serious","yes","0"
"1348","paint","9498903","nsl_list1","7","nsl","aligned","cognate",1,750.464000000007,2.86,1.63,0.77,"low","verb","near","atelic","trans",7,7,"yes","high","high","high","school","yes","daily",49,"right","serious","no","18"
"1349","paint","9472740","rsl_list2","6","rsl","aligned","cognate",1,2089.00999999999,2.86,1.63,1.51,"high","verb","near","atelic","trans",7,5,"yes","high","low","high","other","yes","daily",24,"right","moderate","yes","7"
"1350","paint","9454658","rsl_list1","3","rsl","nonaligned","cognate",1,275.000000000007,2.86,1.63,1.51,"high","verb","near","atelic","trans",7,1,"yes","high","low","high","other","yes","daily",29,"right","serious","no","5"
"1351","play","9555238","rsl_list2","5","rsl","nonaligned","noncognate",1,1866.25600000596,2.64,2.46,1.85,"high","verb","different","atelic","trans",7,2,"yes","high","low","high","caregiver","no","daily",13,"right","mild","no","0"
"1352","play","9377336","rsl_list2","32","rsl","nonaligned","noncognate",1,2795.23199997615,2.64,2.46,1.85,"high","verb","different","atelic","trans",7,7,"yes","high","high","high","school","yes","daily",48,"right","serious","no","6.5"
"1353","play","9476587","rsl_list2","3","rsl","nonaligned","noncognate",1,1754,2.64,2.46,1.85,"high","verb","different","atelic","trans",7,6,"yes","high","low","high","school","yes","daily",25,"right","serious","yes","5"
"1354","play","9473190","rsl_list2","38","rsl","nonaligned","noncognate",1,12786.4000000044,2.64,2.46,1.85,"high","verb","different","atelic","trans",7,7,"yes","high","high","high","school","yes","daily",49,"right","serious","no","7"
"1355","play","9455706","rsl_list1","3","rsl","aligned","noncognate",1,1881.062,2.64,2.46,1.85,"high","verb","different","atelic","trans",7,7,"yes","high","high","high","other","yes","daily",31,"right","considerable","no","7"
"1356","play","9489076","rsl_list2","19","rsl","nonaligned","noncognate",1,526.616999856953,2.64,2.46,1.85,"high","verb","different","atelic","trans",7,7,"yes","high","high","high","parents","yes","daily",38,"right","serious","no","1"
"1357","play","9479413","nsl_list1","30","nsl","aligned","noncognate",1,704.39600004768,2.64,2.46,1.17,"high","verb","different","atelic","trans",7,7,"yes","high","high","high","other","yes","daily",55,"right","serious","no","16"
"1358","play","9631781","nsl_list1","8","nsl","aligned","noncognate",0,16600,2.64,2.46,1.17,"high","verb","different","atelic","trans",7,7,"yes","high","high","high","other","no","often",81,"right","serious","no","19"
"1359","play","9477400","nsl_list2","36","nsl","nonaligned","noncognate",0,1784.49299995234,2.64,2.46,1.17,"high","verb","different","atelic","trans",7,5,"yes","high","low","high","other","yes","daily",44,"right","serious","yes","1"
"1360","play","9685656","nsl_list2","22","nsl","nonaligned","noncognate",0,1273.766,2.64,2.46,1.17,"high","verb","different","atelic","trans",7,7,"yes","high","high","high","parents","yes","daily",48,"right","serious","yes","2"
"1361","play","9479027","nsl_list2","11","nsl","nonaligned","noncognate",0,1786.61699999926,2.64,2.46,1.17,"high","verb","different","atelic","trans",7,7,"yes","high","high","high","parents","yes","daily",48,"right","serious","yes","1"
